,customerid,surname,balance,numofproducts,hascrcard,tenure,isactivemember,exited,creditscore,geography,gender,age,estimatedsalary,age_group,estimatedsalary_group,saving,saving_group,creditscore_group,numofproducts_scale,age_scale,creditscore_scale,estimatedsalary_scale,balance_scale,gender_scale,geography_germany,geography_spain,saving_group_below 50k,saving_group_50k - 100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650 - 700,creditscore_group_above 700,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,salary_group_5k - 10k,salary_group_10k - 20k,salary_group_20k - 50k,salary_group_50k - 100k,salary_group_100k - 150k,salary_group_150k - 200k,numofproducts_2,numofproducts_3,numofproducts_4,no_churn_proba,churn_proba,predicted
416,15809616,Hsiung,0.0,2,0,8,0,0,626,spain,male,26,191420.71,24-31,150k - 200k,0,no saving,below 650,0.3333333333333333,0.10810810810810811,0.5519999999999999,0.9571370565889041,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9743964,0.025603598,0
417,15720559,Heath,110368.03,1,0,5,0,1,487,germany,female,61,11384.45,above 60,10k - 20k,1,100k - 150k,below 650,0.0,0.5810810810810811,0.2739999999999999,0.056869781064091615,0.4398918700417369,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.24666417,0.75333583,1
418,15695632,Dellucci,89588.35,1,1,9,1,0,556,france,female,39,94898.1,32-44,50k - 100k,1,50k - 100k,below 650,0.0,0.2837837837837838,0.41200000000000003,0.4744779126406572,0.35707067359500433,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8548183,0.14518173,0
419,15659843,Li,0.0,2,0,6,0,0,643,france,female,46,106781.59,45-60,100k - 150k,0,no saving,below 650,0.3333333333333333,0.37837837837837845,0.586,0.5339010375490859,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.8896942,0.110305816,0
420,15615624,De Salis,0.0,2,0,6,0,0,605,france,female,28,159508.52,24-31,150k - 200k,0,no saving,below 650,0.3333333333333333,0.13513513513513514,0.5099999999999999,0.7975608670628044,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9609395,0.039060462,0
421,15810418,T'ang,115924.89,1,0,3,0,1,756,germany,female,60,93524.19,45-60,50k - 100k,1,100k - 150k,above 700,0.0,0.5675675675675675,0.8119999999999999,0.46760770653597417,0.4620397468948449,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.20808578,0.7919142,1
422,15716186,Richardson,0.0,2,0,2,0,0,586,france,female,38,87168.46,32-44,50k - 100k,0,no saving,below 650,0.3333333333333333,0.27027027027027034,0.47199999999999986,0.4358260213850423,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9465012,0.053498793,0
423,15674551,Fitch,111756.5,1,0,7,0,1,535,germany,male,40,8128.32,32-44,5k - 10k,1,100k - 150k,below 650,0.0,0.2972972972972973,0.37,0.04058757611351883,0.44542586992192734,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.553713,0.44628698,0
424,15622834,Stevenson,0.0,1,0,4,0,0,678,france,female,35,125518.32,32-44,100k - 150k,0,no saving,650 - 700,0.0,0.22972972972972977,0.656,0.6275936351921608,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.698138,0.30186197,0
425,15566111,Estes,0.0,1,0,9,0,0,596,france,male,39,48963.59,32-44,20k - 50k,0,no saving,below 650,0.0,0.2837837837837838,0.4919999999999999,0.244783426817261,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75626373,0.2437363,0
426,15784597,Lattimore,162923.85,1,0,9,0,0,648,france,male,26,98368.24,24-31,50k - 100k,1,150k - 200k,below 650,0.0,0.10810810810810811,0.596,0.491830269790765,0.6493626555706343,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.86383945,0.13616055,0
427,15652883,Chung,124576.65,2,0,10,0,0,492,germany,male,39,148584.61,32-44,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.2837837837837838,0.2839999999999999,0.7429361003975878,0.4965229109555996,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9126219,0.08737806,0
428,15806964,Utz,80793.58,1,1,0,1,0,702,france,male,45,27474.81,45-60,20k - 50k,1,50k - 100k,above 700,0.0,0.36486486486486486,0.7040000000000001,0.13732926494480222,0.3220175171520836,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7412218,0.2587782,0
429,15576313,Wei,71340.09,1,0,9,0,0,486,germany,female,40,76192.21,32-44,50k - 100k,1,50k - 100k,below 650,0.0,0.2972972972972973,0.2719999999999999,0.38093952972508877,0.28433891226513525,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.78235054,0.21764947,0
430,15806467,Boyle,99282.63,1,0,1,0,1,568,germany,male,40,134600.94,32-44,100k - 150k,1,50k - 100k,below 650,0.0,0.2972972972972973,0.43600000000000005,0.6730110725574292,0.39570899084963146,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7983178,0.20168222,0
431,15597602,Nwachinemelu,137946.39,1,1,3,1,1,619,germany,male,57,72467.99,45-60,50k - 100k,1,100k - 150k,below 650,0.0,0.527027027027027,0.5379999999999999,0.36231665124019347,0.5498104429571387,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.453834,0.546166,1
432,15743040,Kuznetsova,127892.57,2,1,2,1,0,724,germany,male,41,199645.45,32-44,150k - 200k,1,100k - 150k,above 700,0.3333333333333333,0.3108108108108108,0.7479999999999999,0.9982646842773485,0.5097391135978756,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9365674,0.063432574,0
433,15705521,Pisani,101084.36,1,0,0,0,0,548,germany,female,33,42749.85,32-44,20k - 50k,1,100k - 150k,below 650,0.0,0.2027027027027027,0.396,0.21371175947302964,0.402890113671252,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.44760907,0.55239093,1
434,15595039,Manna,114754.08,1,0,8,0,1,545,germany,female,37,136050.44,32-44,100k - 150k,1,100k - 150k,below 650,0.0,0.25675675675675674,0.39,0.6802592647597845,0.4573732705577791,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.487373,0.512627,1
435,15799384,Collier,0.0,1,0,8,0,0,683,france,male,33,73564.44,32-44,50k - 100k,0,no saving,650 - 700,0.0,0.2027027027027027,0.666,0.3677994248450727,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75626373,0.2437363,0
436,15581197,Ricci,99286.98,1,1,3,1,0,762,france,female,51,85578.63,45-60,50k - 100k,1,50k - 100k,above 700,0.0,0.445945945945946,0.824,0.42787611216871213,0.39572632856631157,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6215236,0.37847638,0
437,15693737,Carr,79871.02,2,0,4,0,0,627,germany,female,30,129826.89,24-31,100k - 150k,1,50k - 100k,below 650,0.3333333333333333,0.16216216216216217,0.5539999999999999,0.6491385427308307,0.31834048637038254,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.93800676,0.061993256,0
438,15624623,Hs?,104088.59,2,0,10,0,0,516,france,male,35,119666.0,32-44,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.22972972972972977,0.33199999999999996,0.5983292404424623,0.41486401909237336,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9212655,0.07873454,0
439,15783501,Findlay,168190.33,2,0,2,0,0,800,france,female,38,68052.08,32-44,50k - 100k,1,150k - 200k,above 700,0.3333333333333333,0.27027027027027034,0.9,0.3402349924417782,0.6703531700859102,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8959286,0.10407137,0
440,15690134,Hughes,85679.25,1,1,3,1,0,464,germany,female,42,164104.74,32-44,150k - 200k,1,50k - 100k,below 650,0.0,0.3243243243243243,0.22799999999999998,0.8205441619674678,0.34149024410668094,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7940202,0.20597985,0
441,15782735,Chukwuemeka,0.0,1,0,3,0,0,626,france,female,35,80190.36,32-44,50k - 100k,0,no saving,below 650,0.0,0.22972972972972977,0.5519999999999999,0.4009321890240518,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.698138,0.30186197,0
442,15611088,Genovese,0.0,2,0,9,0,0,790,france,female,31,84126.75,24-31,50k - 100k,0,no saving,above 700,0.3333333333333333,0.1756756756756757,0.88,0.4206160188297982,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.9612045,0.03879547,0
443,15672145,Swift,121551.58,2,1,7,1,0,534,france,female,34,70179.0,32-44,50k - 100k,1,100k - 150k,below 650,0.3333333333333333,0.21621621621621623,0.368,0.35087060814307763,0.4844659439216935,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.89056957,0.10943041,0
444,15732628,Ugoji,122220.19,1,1,2,1,0,745,france,male,46,118024.1,45-60,100k - 150k,1,100k - 150k,above 700,0.0,0.37837837837837845,0.7899999999999999,0.5901189563603324,0.4871308107606559,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.75577486,0.24422514,0
445,15787470,Parkinson,116528.15,1,0,3,0,1,553,spain,male,47,145704.19,45-60,100k - 150k,1,100k - 150k,below 650,0.0,0.39189189189189194,0.406,0.7285326248656746,0.4644441494154061,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.43516213,0.5648379,1
446,15803406,Ross,77780.29,1,1,1,1,0,748,france,female,26,183049.41,24-31,150k - 200k,1,50k - 100k,above 700,0.0,0.10810810810810811,0.7959999999999999,0.9152765589113759,0.3100075014520836,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9277997,0.0722003,0
447,15730460,Oleary,0.0,1,0,2,0,0,722,france,male,37,120906.83,32-44,100k - 150k,0,no saving,above 700,0.0,0.25675675675675674,0.7439999999999999,0.6045339829953761,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.76191294,0.23808709,0
448,15644572,Turnbull,125832.2,1,1,4,1,0,501,france,male,40,100433.83,32-44,100k - 150k,1,100k - 150k,below 650,0.0,0.2972972972972973,0.30199999999999994,0.5021592062041925,0.5015271339849579,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9242736,0.07572636,0
449,15694860,Uspensky,68065.8,1,0,6,0,1,675,france,female,38,138777.0,32-44,100k - 150k,1,50k - 100k,650 - 700,0.0,0.27027027027027034,0.65,0.6938933668165309,0.2712886335643289,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.76423913,0.23576088,0
450,15658169,Cook,127299.34,2,0,6,0,0,778,spain,female,47,124694.99,45-60,100k - 150k,1,100k - 150k,above 700,0.3333333333333333,0.39189189189189194,0.856,0.6234765920145374,0.5073746874677285,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4771399,0.5228601,1
451,15794396,Newbold,174937.64,1,0,7,0,0,494,germany,female,38,40084.32,32-44,20k - 50k,1,150k - 200k,below 650,0.0,0.27027027027027034,0.2879999999999999,0.20038283656089154,0.6972458020704743,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8365936,0.16340639,0
452,15785798,Uchechukwu,0.0,2,1,9,1,0,850,france,male,40,119232.33,32-44,100k - 150k,0,no saving,above 700,0.3333333333333333,0.2972972972972973,0.9999999999999999,0.5961606833452594,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9778093,0.022190673,0
453,15710825,Ch'en,110071.1,1,0,7,0,0,592,spain,male,31,43921.36,24-31,20k - 50k,1,100k - 150k,below 650,0.0,0.1756756756756757,0.4839999999999999,0.21956986892248206,0.4387084014868348,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.87531227,0.12468775,0
454,15668444,He,139432.37,1,0,3,0,0,590,spain,female,44,62222.81,32-44,50k - 100k,1,100k - 150k,below 650,0.0,0.35135135135135137,0.47999999999999987,0.3110858586995058,0.555733086688703,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8297793,0.17022069,0
455,15726631,Hilton,127357.76,1,1,6,1,0,758,france,female,39,56577.0,32-44,50k - 100k,1,100k - 150k,above 700,0.0,0.2837837837837838,0.816,0.2828541125677502,0.5076075310099013,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8881315,0.11186851,0
456,15733797,Sal,0.0,2,0,5,0,0,506,france,male,36,164253.35,32-44,150k - 200k,0,no saving,below 650,0.3333333333333333,0.24324324324324326,0.31199999999999994,0.8212872829355203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.96846163,0.031538375,0
457,15747960,Eluemuno,0.0,1,1,3,1,0,733,france,male,33,7666.73,32-44,5k - 10k,0,no saving,above 700,0.0,0.2027027027027027,0.7659999999999999,0.03827940568324274,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8543182,0.1456818,0
458,15634632,Titus,0.0,2,0,3,0,0,711,france,male,38,68487.51,32-44,50k - 100k,0,no saving,above 700,0.3333333333333333,0.27027027027027034,0.7219999999999999,0.3424123503794612,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9686772,0.03132275,0
459,15707362,Yin,95556.31,1,1,1,1,1,514,germany,male,43,199273.98,32-44,150k - 200k,1,50k - 100k,below 650,0.0,0.3378378378378379,0.32799999999999996,0.9964071568834824,0.38085706431643224,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.84030366,0.15969634,0
460,15662976,Lettiere,0.0,1,1,8,1,0,637,spain,male,37,186062.36,32-44,150k - 200k,0,no saving,below 650,0.0,0.25675675675675674,0.574,0.9303427477324083,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8547595,0.14524047,0
461,15732778,Templeman,111681.98,2,1,1,1,0,468,germany,male,29,195711.16,24-31,150k - 200k,1,100k - 150k,below 650,0.3333333333333333,0.14864864864864863,0.236,0.9785913554744478,0.4451288568996281,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9386093,0.0613907,0
462,15718443,Chibuzo,0.0,2,0,3,0,0,539,france,male,39,36692.17,32-44,20k - 50k,0,no saving,below 650,0.3333333333333333,0.2837837837837838,0.378,0.1834204666545655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.96969783,0.030302182,0
463,15670039,Sun,108738.71,2,0,3,0,0,509,spain,female,25,106920.57,24-31,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.09459459459459457,0.31799999999999995,0.5345960039183743,0.43339791865294797,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.934356,0.06564402,0
464,15773792,Evans,133950.37,1,1,4,1,1,662,france,female,32,48725.68,32-44,20k - 50k,1,100k - 150k,650 - 700,0.0,0.1891891891891892,0.624,0.243593763204386,0.5338835779897727,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.86737597,0.13262402,0
465,15613786,Ogbonnaya,0.0,2,1,4,1,0,818,spain,male,26,167036.94,24-31,150k - 200k,0,no saving,above 700,0.3333333333333333,0.10810810810810811,0.936,0.8352065622266927,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9774107,0.022589317,0
466,15726032,Enyinnaya,89968.69,1,0,9,0,0,608,france,male,33,68777.26,32-44,50k - 100k,1,50k - 100k,below 650,0.0,0.2027027027027027,0.5159999999999999,0.34386123874830044,0.35858658788514497,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.82630485,0.17369513,0
467,15663252,Olisanugo,0.0,2,1,9,1,0,850,spain,female,32,18924.92,32-44,10k - 20k,0,no saving,above 700,0.3333333333333333,0.1891891891891892,0.9999999999999999,0.0945757319824043,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.9530148,0.046985198,0
468,15593782,Brookes,130878.75,3,0,5,0,1,816,germany,female,38,71905.77,32-44,50k - 100k,1,100k - 150k,above 700,0.6666666666666667,0.27027027027027034,0.932,0.35950528275450305,0.5216410774589795,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.1386097,0.8613903,1
469,15633283,Padovano,0.0,2,0,8,0,0,536,france,male,35,64833.28,32-44,50k - 100k,0,no saving,below 650,0.3333333333333333,0.22972972972972977,0.372,0.3241394553179829,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9686772,0.03132275,0
470,15749167,Fisk,0.0,2,1,3,1,0,753,france,male,35,184843.77,32-44,150k - 200k,0,no saving,above 700,0.3333333333333333,0.22972972972972977,0.8059999999999999,0.9242492158001088,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9768051,0.02319493,0
471,15759298,Shih,134169.62,1,1,10,1,0,631,spain,male,27,176730.02,24-31,150k - 200k,1,100k - 150k,below 650,0.0,0.12162162162162166,0.5619999999999999,0.8836765911144513,0.53475743876727,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9288992,0.071100794,0
472,15683625,Hare,149762.08,1,0,1,0,1,703,france,male,37,20629.4,32-44,20k - 50k,1,100k - 150k,above 700,0.0,0.25675675675675674,0.7060000000000001,0.10309894594933816,0.5969040258536843,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8597119,0.14028814,0
473,15635367,Muir,93844.69,1,0,2,0,0,774,france,male,26,28415.36,24-31,20k - 50k,1,50k - 100k,above 700,0.0,0.10810810810810811,0.848,0.14203246410032158,0.3740350912994197,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.92457926,0.07542077,0
474,15681705,Fanucci,0.0,2,0,8,0,0,785,france,male,28,77231.27,24-31,50k - 100k,0,no saving,above 700,0.3333333333333333,0.13513513513513514,0.87,0.3861353259236257,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.97457254,0.025427485,0
475,15603156,Elewechi,0.0,2,0,1,0,0,571,france,female,33,102750.7,32-44,100k - 150k,0,no saving,below 650,0.3333333333333333,0.2027027027027027,0.44200000000000006,0.5137446626152797,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9465012,0.053498793,0
476,15591986,Johnston,141078.37,1,0,6,0,1,621,germany,male,46,34580.8,45-60,20k - 50k,1,100k - 150k,below 650,0.0,0.37837837837837845,0.5419999999999999,0.1728626083791002,0.5622935192531757,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.16610223,0.83389777,1
477,15798888,Pisano,117992.59,1,1,1,1,0,605,germany,female,31,183598.77,24-31,150k - 200k,1,100k - 150k,below 650,0.0,0.1756756756756757,0.5099999999999999,0.9180236212558298,0.47028094155678907,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7787762,0.22122379,0
478,15809722,Ankudinov,100812.33,2,0,8,0,0,611,france,female,40,147358.27,32-44,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.2972972972972973,0.5219999999999999,0.7368038147643099,0.401805888598036,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8839348,0.11606518,0
479,15677538,Nwokike,0.0,1,1,7,1,0,569,france,male,38,108469.2,32-44,100k - 150k,0,no saving,below 650,0.0,0.27027027027027034,0.43800000000000006,0.5423398934598254,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.84598726,0.15401275,0
480,15797736,Smith,80262.6,1,1,4,1,0,658,france,male,29,20612.82,24-31,20k - 50k,1,50k - 100k,650 - 700,0.0,0.14864864864864863,0.616,0.103016038031632,0.31990119972615183,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9591118,0.04088819,0
481,15695585,Atkins,156478.62,1,1,6,1,0,788,spain,male,34,181196.76,32-44,150k - 200k,1,150k - 200k,above 700,0.0,0.21621621621621623,0.876,0.9060124241865098,0.623674018403249,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.90156794,0.09843206,0
482,15744398,Burns,0.0,2,0,5,0,0,525,france,female,23,160249.1,21-23,150k - 200k,0,no saving,below 650,0.3333333333333333,0.0675675675675676,0.35,0.801264120723529,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.95133126,0.04866873,0
483,15750658,Obiuto,0.0,3,0,8,0,0,798,france,male,37,110783.28,32-44,100k - 150k,0,no saving,above 700,0.6666666666666667,0.25675675675675674,0.896,0.5539113985385604,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.49528557,0.5047144,1
484,15578186,Pirozzi,115217.99,2,0,9,0,0,486,germany,male,37,144995.33,32-44,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.25675675675675674,0.2719999999999999,0.7249879863526966,0.45922226829227764,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.911232,0.088768035,0
485,15676519,George,0.0,2,0,9,0,1,615,spain,male,61,150227.85,above 60,150k - 200k,0,no saving,below 650,0.3333333333333333,0.5810810810810811,0.5299999999999999,0.7511530851196289,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.846749,0.153251,0
486,15637954,Lewis,155470.55,1,1,0,1,0,730,france,female,35,53718.28,32-44,50k - 100k,1,150k - 200k,above 700,0.0,0.22972972972972977,0.7599999999999999,0.26855914739857656,0.6196561719541189,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8459908,0.15400921,0
487,15758639,Moran,0.0,2,0,7,0,0,641,france,male,37,75248.3,32-44,50k - 100k,0,no saving,below 650,0.3333333333333333,0.25675675675675674,0.582,0.37621952896501615,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9686772,0.03132275,0
488,15613772,Dalrymple,135096.77,1,1,3,1,1,542,france,male,39,14353.43,32-44,10k - 20k,1,100k - 150k,below 650,0.0,0.2837837837837838,0.384,0.07171609888744375,0.53845276382933,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9242736,0.07572636,0
489,15731744,Carslaw,0.0,2,1,2,1,0,692,france,male,30,130486.57,24-31,100k - 150k,0,no saving,650 - 700,0.3333333333333333,0.16216216216216217,0.684,0.6524372577581159,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9777923,0.022207703,0
490,15807709,Kirby,180075.22,1,1,9,1,0,714,germany,female,55,100127.71,45-60,100k - 150k,1,150k - 200k,above 700,0.0,0.5,0.7279999999999999,0.5006284600179317,0.7177225621765396,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.47682905,0.52317095,1
491,15714689,Houghton,97541.24,1,1,1,1,0,591,spain,male,29,196356.17,24-31,150k - 200k,1,50k - 100k,below 650,0.0,0.14864864864864863,0.4819999999999999,0.9818167134961389,0.388768364079615,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9476802,0.052319825,0
492,15699005,Martin,156067.05,1,1,2,1,0,710,france,female,41,9983.88,32-44,5k - 10k,1,150k - 200k,above 700,0.0,0.3108108108108108,0.7199999999999999,0.04986626222804277,0.622033631264391,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8563651,0.14363492,0
493,15624170,Tan,81550.94,2,1,4,1,0,639,france,female,38,118974.77,32-44,100k - 150k,1,50k - 100k,below 650,0.3333333333333333,0.27027027027027034,0.578,0.5948727603486132,0.32503611326814014,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.89109874,0.10890127,0
494,15725679,Hsia,0.0,1,0,6,0,1,531,france,female,47,194998.34,45-60,150k - 200k,0,no saving,below 650,0.0,0.39189189189189194,0.362,0.9750269150703891,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19373196,0.80626804,1
495,15585865,Westerberg,170061.92,2,0,2,0,1,673,france,female,38,134901.34,32-44,100k - 150k,1,150k - 200k,650 - 700,0.3333333333333333,0.27027027027027034,0.646,0.6745132160121291,0.6778127326517314,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8959286,0.10407137,0
496,15804256,Hale,92310.54,2,1,8,1,0,765,germany,male,36,72924.56,32-44,50k - 100k,1,50k - 100k,above 700,0.3333333333333333,0.24324324324324326,0.83,0.36459971927319057,0.3679204572661354,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.940706,0.059294015,0
497,15662403,Kryukova,169089.38,2,0,6,0,0,622,france,female,32,101057.95,32-44,100k - 150k,1,150k - 200k,below 650,0.3333333333333333,0.1891891891891892,0.5439999999999999,0.5052801042499558,0.6739364974838988,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.88253564,0.11746437,0
498,15733616,Sopuluchukwu,80613.93,1,1,5,1,0,806,france,male,40,142838.64,32-44,100k - 150k,1,50k - 100k,above 700,0.0,0.2972972972972973,0.912,0.7142035064348645,0.32130148938160513,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9155334,0.08446661,0
